Timestamp,SecurityId,Best_Bid_Price,Best_Bid_Qty,Best_Ask_Price,Best_Ask_Qty
2026-08-11T08:38:10.864494,11536,2438.8,10.0,2438.9,82.0
2026-08-11T08:38:10.864717,1594,1188.0,768.0,1188.3,765.0
2026-08-11T08:38:10.864960,4963,1420.9,1015.0,1421.0,383.0
2026-08-11T08:38:10.865208,3045,1070.1,367.0,1070.2,552.0
2026-08-11T08:38:10.865462,3456,347.6,2428.0,347.65,466.0
2026-08-11T08:38:10.865781,1922,391.2,47.0,391.25,390.0
2026-08-11T08:38:10.866046,11483,4042.7,35.0,4043.0,116.0
2026-08-11T08:38:10.866317,11915,22.66,80182.0,22.67,15450.0
2026-08-11T08:38:11.868096,1333,728.7,652.0,728.75,390.0
2026-08-11T08:38:11.868344,2885,1324.4,1015.0,1324.5,423.0
2026-08-11T08:38:11.868557,11536,2438.8,90.0,2439.5,225.0
2026-08-11T08:38:11.868754,1594,1188.0,2207.0,1188.3,2.0
2026-08-11T08:38:11.868968,4963,1420.9,654.0,1421.2,1136.0
2026-08-11T08:38:11.869207,3045,1070.1,107.0,1070.2,512.0
2026-08-11T08:38:11.869526,3456,347.6,2500.0,347.65,320.0
2026-08-11T08:38:11.869915,1922,391.25,278.0,391.3,264.0
2026-08-11T08:38:11.870158,11483,4042.6,41.0,4042.7,147.0
2026-08-11T08:38:11.870366,11915,22.66,80182.0,22.67,15450.0
2026-08-11T08:38:12.872287,1333,728.75,1796.0,728.8,1043.0
2026-08-11T08:38:12.872524,2885,1324.4,1321.0,1324.6,818.0
2026-08-11T08:38:12.872729,11536,2438.8,126.0,2439.5,199.0
2026-08-11T08:38:12.872961,1594,1188.0,2023.0,1188.1,98.0
2026-08-11T08:38:12.873176,4963,1421.0,756.0,1421.3,501.0
2026-08-11T08:38:12.873454,3045,1070.1,586.0,1070.2,361.0
2026-08-11T08:38:12.873746,3456,347.6,2172.0,347.65,372.0
2026-08-11T08:38:12.874054,1922,391.25,91.0,391.3,440.0
2026-08-11T08:38:12.874298,11483,4042.6,56.0,4042.8,79.0
2026-08-11T08:38:12.874514,11915,22.66,80148.0,22.67,15449.0
2026-08-11T08:38:13.876397,1333,728.75,1691.0,728.8,1040.0
2026-08-11T08:38:13.876741,2885,1324.4,1326.0,1324.5,540.0
2026-08-11T08:38:13.877009,11536,2438.8,138.0,2438.9,123.0
2026-08-11T08:38:13.877276,1594,1188.0,2073.0,1188.1,242.0
2026-08-11T08:38:13.877491,4963,1420.8,567.0,1421.1,372.0
2026-08-11T08:38:13.877789,3045,1070.1,586.0,1070.2,389.0
2026-08-11T08:38:13.878192,3456,347.6,2172.0,347.65,372.0
2026-08-11T08:38:13.878578,1922,391.2,403.0,391.25,390.0
2026-08-11T08:38:13.878831,11483,4042.6,50.0,4042.7,124.0
2026-08-11T08:38:13.879172,11915,22.66,80148.0,22.67,15448.0
2026-08-11T08:38:14.880992,1333,728.75,1410.0,728.8,1441.0
2026-08-11T08:38:14.881245,2885,1324.4,1714.0,1324.5,382.0
2026-08-11T08:38:14.881470,11536,2438.9,41.0,2439.2,21.0
2026-08-11T08:38:14.881704,1594,1188.0,1463.0,1188.1,244.0
2026-08-11T08:38:14.881886,4963,1420.9,508.0,1421.1,244.0
2026-08-11T08:38:14.882069,3045,1070.1,196.0,1070.2,340.0
2026-08-11T08:38:14.882325,3456,347.6,626.0,347.65,347.0
2026-08-11T08:38:14.882556,1922,391.2,689.0,391.25,488.0
2026-08-11T08:38:14.882773,11483,4042.6,50.0,4042.7,124.0
2026-08-11T08:38:14.882977,11915,22.66,77693.0,22.67,15458.0
2026-08-11T08:38:15.884859,1333,728.75,1167.0,728.8,597.0
2026-08-11T08:38:15.885185,2885,1324.4,1709.0,1324.6,600.0
2026-08-11T08:38:15.885380,11536,2438.9,17.0,2439.0,133.0
2026-08-11T08:38:15.885619,1594,1188.0,1333.0,1188.1,259.0
2026-08-11T08:38:15.885846,4963,1420.9,944.0,1421.0,801.0
2026-08-11T08:38:15.886062,3045,1070.1,157.0,1070.2,449.0
2026-08-11T08:38:15.886337,3456,347.6,244.0,347.65,145.0
2026-08-11T08:38:15.886663,1922,391.25,269.0,391.3,441.0
2026-08-11T08:38:15.886946,11483,4042.4,82.0,4042.6,88.0
2026-08-11T08:38:15.887156,11915,22.66,79046.0,22.67,15453.0
2026-08-11T08:38:16.888805,1333,728.75,1371.0,728.8,649.0
2026-08-11T08:38:16.889132,2885,1324.4,391.0,1324.5,624.0
2026-08-11T08:38:16.889370,11536,2439.0,78.0,2439.2,8.0
2026-08-11T08:38:16.889579,1594,1188.0,1238.0,1188.1,488.0
2026-08-11T08:38:16.889757,4963,1420.8,81.0,1420.9,744.0
2026-08-11T08:38:16.889924,3045,1070.1,194.0,1070.2,450.0
2026-08-11T08:38:16.890070,3456,347.6,433.0,347.65,294.0
2026-08-11T08:38:16.890261,1922,391.25,139.0,391.3,571.0
2026-08-11T08:38:16.890454,11483,4042.6,98.0,4043.5,60.0
2026-08-11T08:38:16.890618,11915,22.66,79046.0,22.67,15453.0
2026-08-11T08:38:17.892298,1333,728.8,1478.0,728.85,677.0
2026-08-11T08:38:17.892635,2885,1324.4,652.0,1324.6,657.0
2026-08-11T08:38:17.892956,11536,2439.0,74.0,2439.2,66.0
2026-08-11T08:38:17.893228,1594,1188.0,773.0,1188.1,169.0
2026-08-11T08:38:17.893424,4963,1420.8,249.0,1420.9,527.0
2026-08-11T08:38:17.893756,3045,1069.8,64.0,1069.9,502.0
2026-08-11T08:38:17.894058,3456,347.55,2848.0,347.65,239.0
2026-08-11T08:38:17.894280,1922,391.2,325.0,391.25,474.0
2026-08-11T08:38:17.894454,11483,4042.6,76.0,4043.1,17.0
2026-08-11T08:38:18.896258,1333,728.8,1805.0,728.85,813.0
2026-08-11T08:38:18.896544,2885,1324.2,1919.0,1324.3,520.0
2026-08-11T08:38:18.896796,11536,2438.8,31.0,2438.9,96.0
2026-08-11T08:38:18.897031,1594,1188.0,836.0,1188.1,253.0
2026-08-11T08:38:18.897313,4963,1420.8,431.0,1420.9,433.0
2026-08-11T08:38:18.897489,3045,1069.8,1097.0,1070.0,188.0
2026-08-11T08:38:18.897608,3456,347.55,232.0,347.6,152.0
2026-08-11T08:38:18.897701,1922,391.2,565.0,391.25,474.0
2026-08-11T08:38:18.897792,11483,4042.6,30.0,4042.8,55.0
2026-08-11T08:38:18.897889,11915,22.66,79046.0,22.67,15453.0
2026-08-11T08:38:19.899638,1333,728.8,572.0,728.85,621.0
2026-08-11T08:38:19.899871,2885,1324.2,1915.0,1324.5,440.0
2026-08-11T08:38:19.900120,11536,2438.9,48.0,2439.1,48.0
2026-08-11T08:38:19.900378,1594,1188.0,838.0,1188.4,544.0
2026-08-11T08:38:19.900660,4963,1420.9,179.0,1421.0,932.0
2026-08-11T08:38:19.900913,3045,1069.8,292.0,1069.9,502.0
2026-08-11T08:38:19.901186,3456,347.55,27.0,347.6,97.0
2026-08-11T08:38:19.901418,1922,391.2,274.0,391.25,509.0
2026-08-11T08:38:19.901705,11483,4042.6,63.0,4042.7,193.0
2026-08-11T08:38:19.901975,11915,22.66,78856.0,22.67,15453.0
2026-08-11T08:38:20.903939,1333,728.85,1212.0,728.9,2473.0
2026-08-11T08:38:20.904141,2885,1324.2,1914.0,1324.3,443.0
2026-08-11T08:38:20.904333,11536,2438.9,46.0,2439.3,52.0
2026-08-11T08:38:20.904628,1594,1188.0,1363.0,1188.2,315.0
2026-08-11T08:38:20.904956,4963,1420.9,320.0,1421.0,923.0
2026-08-11T08:38:20.905215,3045,1069.8,170.0,1069.9,409.0
2026-08-11T08:38:20.905498,3456,347.55,232.0,347.6,100.0
2026-08-11T08:38:20.905801,1922,391.2,214.0,391.25,400.0
2026-08-11T08:38:20.906082,11483,4042.6,78.0,4042.7,59.0
2026-08-11T08:38:20.906295,11915,22.66,78846.0,22.67,15453.0
2026-08-11T08:38:21.908128,1333,728.8,273.0,728.85,739.0
2026-08-11T08:38:21.908358,2885,1324.2,1394.0,1324.3,532.0
2026-08-11T08:38:21.908522,11536,2439.3,97.0,2439.4,197.0
2026-08-11T08:38:21.908694,1594,1188.0,1622.0,1188.2,266.0
2026-08-11T08:38:21.908839,4963,1420.8,562.0,1420.9,737.0
2026-08-11T08:38:21.909101,3045,1069.7,402.0,1069.8,496.0
2026-08-11T08:38:21.909375,3456,347.6,101.0,347.65,517.0
2026-08-11T08:38:21.909659,1922,391.15,202.0,391.25,325.0
2026-08-11T08:38:21.909902,11483,4042.6,51.0,4043.1,17.0
2026-08-11T08:38:21.910143,11915,22.66,77341.0,22.67,15453.0
2026-08-11T08:38:22.911901,1333,728.8,587.0,728.85,923.0
2026-08-11T08:38:22.912184,2885,1324.2,1124.0,1324.3,419.0
2026-08-11T08:38:22.912428,11536,2439.3,122.0,2439.4,201.0
2026-08-11T08:38:22.912687,1594,1188.0,1615.0,1188.1,451.0
2026-08-11T08:38:22.913003,4963,1420.7,695.0,1420.8,589.0
2026-08-11T08:38:22.913302,3045,1069.7,551.0,1069.8,310.0
2026-08-11T08:38:22.913603,3456,347.6,103.0,347.65,266.0
2026-08-11T08:38:22.913855,1922,391.2,555.0,391.25,455.0
2026-08-11T08:38:22.914094,11483,4042.6,13.0,4042.9,169.0
2026-08-11T08:38:22.914362,11915,22.66,77208.0,22.67,15453.0
2026-08-11T08:38:23.915683,1333,728.85,1326.0,728.9,2000.0
2026-08-11T08:38:23.915954,2885,1324.3,1164.0,1324.4,733.0
2026-08-11T08:38:23.916194,11536,2439.0,100.0,2439.1,172.0
2026-08-11T08:38:23.916429,1594,1188.0,1316.0,1188.1,218.0
2026-08-11T08:38:23.916661,4963,1420.8,37.0,1420.9,859.0
2026-08-11T08:38:23.916914,3045,1069.7,467.0,1069.8,676.0
2026-08-11T08:38:23.917284,3456,347.55,726.0,347.6,260.0
2026-08-11T08:38:23.917630,1922,391.2,476.0,391.25,455.0
2026-08-11T08:38:23.917932,11483,4042.4,107.0,4042.5,110.0
2026-08-11T08:38:23.918245,11915,22.66,77208.0,22.67,15453.0
2026-08-11T08:38:24.919971,1333,728.75,1571.0,728.8,494.0
2026-08-11T08:38:24.920230,2885,1324.2,870.0,1324.3,599.0
2026-08-11T08:38:24.920431,11536,2439.1,14.0,2439.2,59.0
2026-08-11T08:38:24.920742,1594,1188.0,1128.0,1188.1,410.0
2026-08-11T08:38:24.921100,4963,1420.7,868.0,1420.8,625.0
2026-08-11T08:38:24.921293,3045,1069.7,447.0,1069.8,766.0
2026-08-11T08:38:24.921633,3456,347.55,606.0,347.6,184.0
2026-08-11T08:38:24.921992,1922,391.2,569.0,391.25,590.0
2026-08-11T08:38:24.922268,11483,4042.5,75.0,4043.6,31.0
2026-08-11T08:38:24.922639,11915,22.66,78514.0,22.67,11403.0
2026-08-11T08:38:25.924407,1333,728.75,1051.0,728.8,622.0
2026-08-11T08:38:25.924694,2885,1324.2,863.0,1324.3,599.0
2026-08-11T08:38:25.924951,11536,2439.1,19.0,2439.2,97.0
2026-08-11T08:38:25.925210,1594,1188.0,1393.0,1188.1,345.0
2026-08-11T08:38:25.925437,4963,1420.7,686.0,1420.8,624.0
2026-08-11T08:38:25.925753,3045,1069.7,258.0,1069.8,738.0
2026-08-11T08:38:25.926081,3456,347.6,846.0,347.75,176.0
2026-08-11T08:38:25.926192,1922,391.2,382.0,391.25,590.0
2026-08-11T08:38:25.926397,11483,4042.5,75.0,4042.6,208.0
2026-08-11T08:38:25.926620,11915,22.66,78514.0,22.67,11353.0
2026-08-11T08:38:26.928337,1333,728.75,139.0,728.8,769.0
2026-08-11T08:38:26.928552,2885,1324.2,221.0,1324.3,473.0
2026-08-11T08:38:26.928796,11536,2438.9,89.0,2439.0,158.0
2026-08-11T08:38:26.928993,1594,1188.0,1342.0,1188.1,485.0
2026-08-11T08:38:26.929113,4963,1420.8,144.0,1420.9,583.0
2026-08-11T08:38:26.929224,3045,1069.8,231.0,1070.0,419.0
2026-08-11T08:38:26.929349,3456,347.6,2663.0,347.75,190.0
2026-08-11T08:38:26.929477,1922,391.2,245.0,391.25,456.0
2026-08-11T08:38:26.929600,11483,4042.3,88.0,4042.4,158.0
2026-08-11T08:38:26.929761,11915,22.66,79250.0,22.67,11177.0
2026-08-11T08:38:27.931428,1333,728.65,2550.0,728.7,414.0
2026-08-11T08:38:27.931703,2885,1324.1,41.0,1324.2,459.0
2026-08-11T08:38:27.931952,11536,2439.1,70.0,2439.4,141.0
2026-08-11T08:38:27.932163,1594,1188.0,1391.0,1188.1,475.0
2026-08-11T08:38:27.932357,4963,1420.7,1300.0,1420.8,490.0
2026-08-11T08:38:27.932543,3045,1069.8,229.0,1070.0,53.0
2026-08-11T08:38:27.932802,3456,347.7,548.0,347.8,6.0
2026-08-11T08:38:27.933158,1922,391.2,164.0,391.25,265.0
2026-08-11T08:38:27.933445,11483,4042.0,377.0,4042.1,94.0
2026-08-11T08:38:27.933770,11915,22.66,87430.0,22.67,11177.0
2026-08-11T08:38:28.935641,1333,728.65,2020.0,728.7,130.0
2026-08-11T08:38:28.935877,2885,1324.2,945.0,1324.3,365.0
2026-08-11T08:38:28.936058,11536,2439.1,21.0,2439.4,140.0
2026-08-11T08:38:28.936226,1594,1188.0,1513.0,1188.1,251.0
2026-08-11T08:38:28.936388,4963,1420.7,516.0,1420.8,164.0
2026-08-11T08:38:28.936601,3045,1069.8,455.0,1069.9,130.0
2026-08-11T08:38:28.936846,3456,347.7,464.0,347.8,172.0
2026-08-11T08:38:28.937095,1922,391.2,646.0,391.25,216.0
2026-08-11T08:38:28.937289,11483,4042.0,233.0,4042.3,58.0
2026-08-11T08:38:28.937476,11915,22.66,87348.0,22.67,11177.0
2026-08-11T08:38:29.939189,1333,728.7,2148.0,728.8,10.0
2026-08-11T08:38:29.939450,2885,1324.0,2426.0,1324.3,80.0
2026-08-11T08:38:29.939685,11536,2439.1,26.0,2439.4,132.0
2026-08-11T08:38:29.939925,1594,1188.0,1303.0,1188.1,24.0
2026-08-11T08:38:29.940172,4963,1420.8,2524.0,1420.9,500.0
2026-08-11T08:38:29.940460,3045,1069.9,202.0,1070.0,20.0
2026-08-11T08:38:29.940738,3456,347.7,511.0,347.8,85.0
2026-08-11T08:38:29.941004,1922,391.2,658.0,391.25,3.0
2026-08-11T08:38:29.941263,11483,4042.0,240.0,4042.6,10.0
2026-08-11T08:38:29.941494,11915,22.66,87278.0,22.67,11176.0
2026-08-11T08:38:30.943459,1333,728.75,273.0,728.85,300.0
2026-08-11T08:38:30.943716,2885,1324.0,1454.0,1324.4,147.0
2026-08-11T08:38:30.943904,11536,2439.1,25.0,2439.4,127.0
2026-08-11T08:38:30.944009,1594,1188.0,1386.0,1188.1,33.0
2026-08-11T08:38:30.944094,4963,1421.4,712.0,1422.0,220.0
2026-08-11T08:38:30.944186,3045,1069.9,845.0,1070.0,14.0
2026-08-11T08:38:30.944269,3456,347.75,369.0,347.8,6.0
2026-08-11T08:38:30.944362,1922,391.2,322.0,391.25,3.0
2026-08-11T08:38:30.944446,11483,4042.0,240.0,4042.6,9.0
2026-08-11T08:38:30.944527,11915,22.66,87278.0,22.67,11176.0
2026-08-11T08:38:31.946255,1333,728.8,1858.0,728.85,286.0
2026-08-11T08:38:31.946544,2885,1324.0,1454.0,1324.4,104.0
2026-08-11T08:38:31.946905,11536,2439.2,17.0,2439.4,127.0
2026-08-11T08:38:31.947186,1594,1188.0,1386.0,1188.1,31.0
2026-08-11T08:38:31.947387,4963,1421.5,1581.0,1422.0,94.0
2026-08-11T08:38:31.947633,3045,1070.0,249.0,1070.1,10.0
2026-08-11T08:38:31.947847,3456,347.75,231.0,347.85,382.0
2026-08-11T08:38:31.948016,1922,391.2,322.0,391.25,3.0
2026-08-11T08:38:31.948302,11483,4042.0,190.0,4042.6,9.0
2026-08-11T08:38:31.948682,11915,22.66,93048.0,22.67,11176.0
2026-08-11T08:38:32.950450,1333,728.8,1687.0,728.85,267.0
2026-08-11T08:38:32.950685,2885,1324.2,905.0,1324.4,67.0
2026-08-11T08:38:32.950941,11536,2439.2,110.0,2439.4,96.0
2026-08-11T08:38:32.951171,1594,1188.0,1323.0,1188.4,345.0
2026-08-11T08:38:32.951385,4963,1421.5,1152.0,1422.0,561.0
2026-08-11T08:38:32.951602,3045,1069.9,946.0,1070.2,86.0
2026-08-11T08:38:32.951833,3456,347.8,2.0,347.85,41.0
2026-08-11T08:38:32.952123,1922,391.25,227.0,391.3,2046.0
2026-08-11T08:38:32.952382,11483,4042.0,190.0,4042.6,9.0
2026-08-11T08:38:32.952582,11915,22.66,92915.0,22.67,11176.0
2026-08-11T08:38:33.954148,1333,728.8,2818.0,728.85,255.0
2026-08-11T08:38:33.954345,2885,1324.1,69.0,1324.2,134.0
2026-08-11T08:38:33.954549,11536,2439.3,105.0,2439.5,299.0
2026-08-11T08:38:33.954768,1594,1188.0,1668.0,1188.4,75.0
2026-08-11T08:38:33.955027,4963,1421.2,11.0,1421.3,1.0
2026-08-11T08:38:33.955273,3045,1070.0,599.0,1070.3,128.0
2026-08-11T08:38:33.955504,3456,347.8,1.0,347.85,10.0
2026-08-11T08:38:33.955748,1922,391.25,127.0,391.3,1980.0
2026-08-11T08:38:33.955952,11483,4042.3,5.0,4043.3,66.0
2026-08-11T08:38:33.956159,11915,22.66,92915.0,22.67,11166.0
2026-08-11T08:38:34.957880,1333,728.8,2626.0,728.85,1057.0
2026-08-11T08:38:34.958213,2885,1324.1,446.0,1324.2,1.0
2026-08-11T08:38:34.958494,11536,2439.3,105.0,2439.5,228.0
2026-08-11T08:38:34.958835,1594,1188.0,1922.0,1188.4,56.0
2026-08-11T08:38:34.959192,4963,1421.2,11.0,1421.3,3.0
2026-08-11T08:38:34.959494,3045,1070.0,690.0,1070.3,129.0
2026-08-11T08:38:34.959807,3456,347.8,1.0,347.85,11.0
2026-08-11T08:38:34.960110,1922,391.25,233.0,391.3,1980.0
2026-08-11T08:38:34.960428,11483,4042.3,5.0,4043.3,34.0
2026-08-11T08:38:34.960760,11915,22.66,92913.0,22.67,11166.0
2026-08-11T08:38:35.962533,1333,728.8,2391.0,728.85,902.0
2026-08-11T08:38:35.962865,2885,1324.1,961.0,1324.2,1.0
2026-08-11T08:38:35.963281,11536,2439.8,53.0,2440.0,67.0
2026-08-11T08:38:35.963581,1594,1188.2,746.0,1188.4,41.0
2026-08-11T08:38:35.963848,4963,1421.2,61.0,1421.3,3.0
2026-08-11T08:38:35.964054,3045,1070.3,1.0,1070.4,7.0
2026-08-11T08:38:35.964225,3456,347.8,1.0,347.85,5.0
2026-08-11T08:38:35.964497,1922,391.25,281.0,391.3,1955.0
2026-08-11T08:38:35.964743,11483,4042.3,5.0,4043.3,10.0
2026-08-11T08:38:35.965017,11915,22.66,90259.0,22.67,12166.0
2026-08-11T08:38:36.966847,1333,728.8,3145.0,728.85,992.0
2026-08-11T08:38:36.967132,2885,1324.0,2222.0,1324.2,1.0
2026-08-11T08:38:36.967339,11536,2440.0,17.0,2440.2,73.0
2026-08-11T08:38:36.967529,1594,1188.2,513.0,1188.3,282.0
2026-08-11T08:38:36.967687,4963,1421.2,1090.0,1421.7,70.0
2026-08-11T08:38:36.967838,3045,1070.3,807.0,1070.5,1040.0
